Filename,Energy,Pitch Min,Pitch Max,Pitch Mean,Pitch Std Dev,Intensity Min,Intensity Max,Intensity Mean,Jitter,Shimmer,Speech Rate,Max Pause,Avg Pause,Total Pause Duration,Result
../MIT_INTERVIEW_DATASET/Audio/P7.wav,0.008787766,152.34491,3995.756,1090.3843,882.7979,0.0008490423,0.046988092,0.008787766,882.7979,0.0060226847,4.714814814814815,2.975999999999999,0.21215094339622642,269.856,1
../MIT_INTERVIEW_DATASET/Audio/PP7.wav,0.0083229495,152.34474,3995.9778,1007.6757,871.86926,0.0013676846,0.046787877,0.0083229495,871.86926,0.0056761764,4.899793692897141,4.864000000000004,0.20411182795698926,189.824,1
../MIT_INTERVIEW_DATASET/Audio/P8.wav,0.0126966145,152.35927,3995.9675,849.87695,773.0033,0.00086409436,0.078928605,0.0126966145,773.0033,0.010906941,5.13577629719362,2.3999999999999986,0.1944585125998771,316.384,0
../MIT_INTERVIEW_DATASET/Audio/PP8.wav,0.0127464365,152.34665,3995.7925,733.3704,700.2708,0.0010035597,0.08796487,0.0127464365,700.2708,0.011220924,4.875,4.352000000000004,0.20501052631578948,311.616,0
../MIT_INTERVIEW_DATASET/Audio/P10.wav,0.0153009035,152.34958,3995.9272,848.21783,749.1059,0.001441642,0.09778622,0.0153009035,749.1059,0.01310163,5.246478873239437,3.2319999999999993,0.19063921217547,425.888,0
../MIT_INTERVIEW_DATASET/Audio/PP10.wav,0.010896323,152.34656,3994.2263,772.719,717.0478,0.0008312602,0.070304476,0.010896323,717.0478,0.01019567,4.44192301227097,5.695999999999998,0.2252121212121212,237.82399999999998,0
../MIT_INTERVIEW_DATASET/Audio/P11.wav,0.009202243,152.34618,3995.923,1005.5577,834.07806,0.00085472944,0.05175928,0.009202243,834.07806,0.006493392,4.7905820759434095,3.231999999999971,0.2084669738863287,271.424,0
../MIT_INTERVIEW_DATASET/Audio/PP11.wav,0.00794318,152.35461,3995.1992,994.4986,831.9391,0.0012930246,0.052995063,0.00794318,831.9391,0.0057283277,4.927777777777778,1.8240000000000123,0.20254627539503384,179.456,0
../MIT_INTERVIEW_DATASET/Audio/P12.wav,0.0095836725,152.46465,3996.0835,897.2452,786.8307,0.0011135559,0.110504426,0.0095836725,786.8307,0.010072434,3.658822151972837,2.8160000000000025,0.26962883845126834,201.952,1
../MIT_INTERVIEW_DATASET/Audio/PP12.wav,0.012020658,152.34503,3996.0876,931.0472,790.58295,0.0012630639,0.09259757,0.012020658,790.58295,0.011000596,4.245807665982204,4.99199999999999,0.23457250945775535,186.016,1
../MIT_INTERVIEW_DATASET/Audio/P13.wav,0.0042525306,152.34703,3995.9739,666.6416,660.2755,0.00071846746,0.024542188,0.0042525306,660.2755,0.003158552,4.438775510204081,3.0720000000000027,0.22485889570552148,293.216,0
../MIT_INTERVIEW_DATASET/Audio/PP13.wav,0.004374375,152.3463,3995.858,625.05786,539.3939,0.0012085221,0.023006098,0.004374375,539.3939,0.002261413,3.3212292976707114,6.719999999999999,0.30109899888765296,270.688,0
../MIT_INTERVIEW_DATASET/Audio/P14.wav,0.010476761,152.34752,3996.081,1046.9438,923.6831,0.0008456135,0.08674669,0.010476761,923.6831,0.009505823,4.284552845528455,3.711999999999989,0.23302564102564102,245.376,1
../MIT_INTERVIEW_DATASET/Audio/PP14.wav,0.01444715,152.34995,3995.9653,1025.4639,933.37573,0.001504299,0.09799697,0.01444715,933.37573,0.012575834,5.151188610240334,6.592000000000013,0.19395400475812846,244.576,1
../MIT_INTERVIEW_DATASET/Audio/P15.wav,0.008584876,152.34654,3996.0593,958.1436,828.1081,0.00092717406,0.05391048,0.008584876,828.1081,0.00643112,4.496904810229348,3.8080000000000496,0.22202822201317027,472.032,0
../MIT_INTERVIEW_DATASET/Audio/PP15.wav,0.008507315,152.34964,3996.0762,847.84814,721.3038,0.0013128537,0.12693489,0.008507315,721.3038,0.0075985733,3.860571482459449,5.087999999999994,0.2590468431771894,508.768,0
../MIT_INTERVIEW_DATASET/Audio/P16.wav,0.008756277,152.3448,3995.9395,1129.663,966.53125,0.0007990588,0.06730002,0.008756277,966.53125,0.007180019,4.520334361887969,2.94399999999996,0.22119602529358628,489.728,1
../MIT_INTERVIEW_DATASET/Audio/PP16.wav,0.010442587,152.35046,3996.0623,945.83496,797.1131,0.0013090685,0.07479097,0.010442587,797.1131,0.0083409725,4.5426412445035655,2.4639999999999986,0.22014242115971516,432.8,1
../MIT_INTERVIEW_DATASET/Audio/P17.wav,0.00542851,152.34892,3996.0134,904.053,807.4471,0.001017637,0.10173093,0.00542851,807.4471,0.0075045577,4.233333333333333,7.00800000000001,0.23574080560420316,269.216,0
../MIT_INTERVIEW_DATASET/Audio/PP17.wav,0.0076744435,152.34532,3995.099,806.7548,701.4256,0.0013796677,0.06883654,0.0076744435,701.4256,0.0058441395,5.087815301229935,2.783999999999992,0.19657728437233135,460.384,0
../MIT_INTERVIEW_DATASET/Audio/P20.wav,0.0050615226,152.38243,3995.9407,816.01465,713.8985,0.0011742752,0.031130996,0.0050615226,713.8985,0.0040444443,2.4572649572649574,4.16,0.4056306620209059,232.832,0
../MIT_INTERVIEW_DATASET/Audio/PP20.wav,0.006850458,152.35571,3995.921,664.32074,622.96594,0.0013657727,0.036561318,0.006850458,622.96594,0.005024917,4.109649122807017,4.063999999999993,0.24328205128205127,227.712,0
../MIT_INTERVIEW_DATASET/Audio/P21.wav,0.008507842,152.35797,3996.0852,1103.1954,930.8114,0.0011392176,0.054863792,0.008507842,930.8114,0.0069218557,3.984987140379209,19.551999999999964,0.25096949788831535,534.816,0
../MIT_INTERVIEW_DATASET/Audio/PP21.wav,0.008231929,152.34929,3995.9844,1205.2941,989.53546,0.0009932198,0.057216536,0.008231929,989.53546,0.006325412,4.567027849914928,2.3680000000000234,0.21897628781684383,267.808,0
../MIT_INTERVIEW_DATASET/Audio/P22.wav,0.005855003,152.35944,3995.9666,915.3904,819.939,0.00069788774,0.05570698,0.005855003,819.939,0.0043868846,4.982531364141655,5.568000000000001,0.20073741903338316,402.88,1
../MIT_INTERVIEW_DATASET/Audio/PP22.wav,0.006887861,152.35403,3996.053,858.9465,796.3688,0.0014235465,0.060131967,0.006887861,796.3688,0.005217812,4.071521634780224,5.248000000000005,0.24346067415730335,346.688,1
../MIT_INTERVIEW_DATASET/Audio/P24.wav,0.01184839,152.34587,3995.5864,980.5676,820.63727,0.0010715227,0.06793243,0.01184839,820.63727,0.009378691,4.442502967163392,2.7520000000000095,0.22506930693069307,363.712,1
../MIT_INTERVIEW_DATASET/Audio/PP24.wav,0.010847115,152.35341,3996.0098,911.53656,825.3811,0.001579076,0.057858862,0.010847115,825.3811,0.008732531,4.0095238095238095,3.8079999999999963,0.24953151010701546,209.856,1
../MIT_INTERVIEW_DATASET/Audio/P25.wav,0.010605173,152.34587,3995.9917,951.4848,764.1295,0.0014607061,0.11374148,0.010605173,764.1295,0.008629678,4.832999122697079,5.4080000000000155,0.2066508108108108,382.304,1
../MIT_INTERVIEW_DATASET/Audio/PP25.wav,0.01172505,152.35925,3995.794,1003.1107,819.29376,0.0013142689,0.102926716,0.01172505,819.29376,0.009532028,4.228521181399679,2.495999999999981,0.23524324324324325,461.312,1
../MIT_INTERVIEW_DATASET/Audio/P27.wav,0.0063724467,152.3575,3995.9695,871.57947,777.5314,0.0010718526,0.03190024,0.0063724467,777.5314,0.004330823,4.28175129658666,8.287999999999997,0.23283666274970624,198.144,1
../MIT_INTERVIEW_DATASET/Audio/PP27.wav,0.008250662,152.34717,3995.4578,1000.40393,839.8729,0.0013433392,0.11259756,0.008250662,839.8729,0.00787524,4.351449275362318,2.304000000000002,0.22938666666666668,275.264,1
../MIT_INTERVIEW_DATASET/Audio/P29.wav,0.0064556245,152.36679,3995.5964,806.3112,789.67206,0.0010579198,0.038790807,0.0064556245,789.67206,0.004148529,4.653679653679654,4.128,0.21494227188081938,230.848,1
../MIT_INTERVIEW_DATASET/Audio/PP29.wav,0.008081136,152.3705,3996.02,889.36633,813.0432,0.0012869906,0.17199543,0.008081136,813.0432,0.008625164,4.173740803621958,3.4879999999999995,0.23840863531225906,309.216,1
../MIT_INTERVIEW_DATASET/Audio/P30.wav,0.004438715,152.35158,3995.9922,715.9949,702.4226,0.0012838937,0.070984416,0.004438715,702.4226,0.005605487,2.4916563800118867,6.591999999999999,0.39782988505747124,173.05599999999998,0
../MIT_INTERVIEW_DATASET/Audio/PP30.wav,0.0036582255,152.34592,3995.7727,840.1628,703.7907,0.0011382876,0.106062904,0.0036582255,703.7907,0.0046779346,2.180693592725735,7.231999999999999,0.45927125506072874,226.88,0
../MIT_INTERVIEW_DATASET/Audio/P31.wav,0.010562435,152.34685,3995.1938,973.8424,865.45984,0.0009802765,0.0886781,0.010562435,865.45984,0.008973673,4.549026719864587,4.0,0.21981606648199445,396.768,0
../MIT_INTERVIEW_DATASET/Audio/PP31.wav,0.010821016,152.35574,3996.0823,999.8807,857.75684,0.0011927912,0.08396321,0.010821016,857.75684,0.009669657,3.8605200945626477,10.944000000000017,0.2587843137254902,422.336,0
../MIT_INTERVIEW_DATASET/Audio/P32.wav,0.013593739,152.3859,3996.05,1111.7546,949.48047,0.0010437638,0.10526243,0.013593739,949.48047,0.0119779585,4.921568627450981,3.1040000000000134,0.20307972665148064,356.608,1
../MIT_INTERVIEW_DATASET/Audio/PP32.wav,0.0142087275,152.34882,3995.872,1079.8816,926.00494,0.0012518829,0.17653026,0.0142087275,926.00494,0.014969668,4.9812734082397006,2.719999999999999,0.20004213694507147,265.856,1
../MIT_INTERVIEW_DATASET/Audio/P33.wav,0.012507747,152.35155,3996.033,1061.3727,942.1469,0.0008906382,0.17866392,0.012507747,942.1469,0.013175995,4.526143790849673,2.912000000000006,0.2206705202312139,305.408,1
../MIT_INTERVIEW_DATASET/Audio/PP33.wav,0.013389225,152.34734,3996.0889,1179.3617,951.9633,0.0010583875,0.11098468,0.013389225,951.9633,0.011814191,5.022637238256932,4.128,0.19872389493914155,310.20799999999997,1
../MIT_INTERVIEW_DATASET/Audio/P34.wav,0.005634827,152.34697,3995.904,874.0499,800.234,0.0011471432,0.060211156,0.005634827,800.234,0.004229831,4.850731154048689,2.3360000000000127,0.20593629242819844,394.368,1
../MIT_INTERVIEW_DATASET/Audio/PP34.wav,0.0073511973,152.3551,3995.9033,1004.28534,887.6346,0.0012877528,0.05059513,0.0073511973,887.6346,0.005900308,4.24942704354469,2.655999999999999,0.23495315427857588,376.15999999999997,1
../MIT_INTERVIEW_DATASET/Audio/P35.wav,0.0069865366,152.34932,3995.967,957.8097,854.952,0.001229293,0.11102507,0.0069865366,854.952,0.009346754,3.6980799373040756,5.280000000000001,0.26795138121546963,242.496,1
../MIT_INTERVIEW_DATASET/Audio/PP35.wav,0.009968803,152.40814,3996.0288,1023.1215,858.5517,0.001233841,0.23725879,0.009968803,858.5517,0.011993188,4.286574235892656,2.2079999999999984,0.23198185941043084,204.608,1
../MIT_INTERVIEW_DATASET/Audio/P37.wav,0.010207115,152.34746,3996.0938,960.53723,875.6333,0.0012310285,0.12655115,0.010207115,875.6333,0.010227866,4.620295698924731,4.352000000000004,0.21623570190641248,249.536,1
../MIT_INTERVIEW_DATASET/Audio/PP37.wav,0.010868917,152.34505,3995.8228,1018.2678,859.3799,0.0012792771,0.13224816,0.010868917,859.3799,0.00991189,4.571939540786893,3.1359999999999957,0.21874526315789472,207.808,1
../MIT_INTERVIEW_DATASET/Audio/P42.wav,0.013231738,152.35313,3995.966,758.9317,742.56714,0.0014168802,0.10808905,0.013231738,742.56714,0.0119144935,3.9859796535960337,6.943999999999988,0.25094141414141413,496.86400000000003,1
../MIT_INTERVIEW_DATASET/Audio/PP42.wav,0.011342814,152.37773,3996.0916,910.4472,819.36316,0.0011574785,0.06785683,0.011342814,819.36316,0.009997214,4.197916666666667,3.808000000000007,0.2382781456953642,287.84,1
../MIT_INTERVIEW_DATASET/Audio/P43.wav,0.011177006,152.37035,3995.6658,892.84033,820.8093,0.0016578647,0.063197955,0.011177006,820.8093,0.008389102,5.7792792792792795,3.0400000000000063,0.17275507020280811,221.472,1
../MIT_INTERVIEW_DATASET/Audio/PP43.wav,0.0083893975,152.34634,3995.855,926.4379,791.9972,0.0012935797,0.04332071,0.0083893975,791.9972,0.0060255206,5.861163317430485,2.5919999999999987,0.1700411522633745,165.28,1
../MIT_INTERVIEW_DATASET/Audio/P44.wav,0.005687614,152.34444,3995.8967,690.71234,694.0577,0.0013742738,0.034622245,0.005687614,694.0577,0.0039179944,3.738842584382574,6.048000000000002,0.267475280158207,405.76,0
../MIT_INTERVIEW_DATASET/Audio/PP44.wav,0.006095545,152.34627,3996.068,839.31323,774.17804,0.0012157102,0.04435562,0.006095545,774.17804,0.0049533043,3.6645569620253164,6.0160000000000196,0.27294009216589865,473.824,0
../MIT_INTERVIEW_DATASET/Audio/P45.wav,0.018689075,152.34882,3996.0735,972.01416,873.592,0.0010849965,0.11503463,0.018689075,873.592,0.013839143,5.456386409660241,2.176000000000016,0.18316103151862465,319.616,1
../MIT_INTERVIEW_DATASET/Audio/PP45.wav,0.014970344,152.34448,3994.8179,989.0664,864.0313,0.0010681589,0.07440123,0.014970344,864.0313,0.010936092,5.644444444444445,1.9840000000000089,0.17719779353821907,224.864,1
../MIT_INTERVIEW_DATASET/Audio/P47.wav,0.006847782,152.34526,3996.0479,842.37213,822.4444,0.001408534,0.10658889,0.006847782,822.4444,0.0073305243,4.957142857142857,2.912000000000006,0.20147692307692308,209.536,0
../MIT_INTERVIEW_DATASET/Audio/PP47.wav,0.005440245,152.36967,3996.0393,923.6797,866.33826,0.0006537578,0.06626936,0.005440245,866.33826,0.004766427,3.6229280444572196,3.263999999999996,0.2760794701986755,166.752,0
../MIT_INTERVIEW_DATASET/Audio/P48.wav,0.00683868,152.34775,3995.97,769.9553,728.4,0.0010491301,0.062307175,0.00683868,728.4,0.005631573,4.7264790940295685,2.9119999999999777,0.21161659513590841,295.84,0
../MIT_INTERVIEW_DATASET/Audio/PP48.wav,0.006740012,152.34834,3994.423,859.5435,738.49426,0.0012333043,0.1348488,0.006740012,738.49426,0.0091719,4.1458709426215,3.1679999999999993,0.24126495726495725,225.82399999999998,0
../MIT_INTERVIEW_DATASET/Audio/P49.wav,0.016214103,152.34427,3996.032,973.7308,855.7624,0.0011836159,0.13908276,0.016214103,855.7624,0.015505965,3.1817768600407783,4.127999999999986,0.3141357835630424,615.392,1
../MIT_INTERVIEW_DATASET/Audio/PP49.wav,0.015656153,152.34505,3995.8196,954.4807,847.4332,0.0013292433,0.17107739,0.015656153,847.4332,0.015517271,3.5276190476190474,6.495999999999981,0.28353970826580227,524.832,1
../MIT_INTERVIEW_DATASET/Audio/P50.wav,0.0069758534,152.34807,3996.0527,1100.7949,980.8016,0.0009472405,0.10962318,0.0069758534,980.8016,0.0055830684,1.804215231649747,4.992000000000019,0.5532289855072464,381.728,1
../MIT_INTERVIEW_DATASET/Audio/PP50.wav,0.007262577,152.34709,3995.9429,1098.0216,974.60596,0.001322638,0.05479302,0.007262577,974.60596,0.005333891,6.255647690426833,2.304000000000002,0.15988097768331563,300.896,1
../MIT_INTERVIEW_DATASET/Audio/P52.wav,0.0058418736,152.34708,3996.0803,921.1032,864.034,0.001296305,0.035219572,0.0058418736,864.034,0.004079853,4.028673835125448,3.1359999999999957,0.24804986642920748,278.56,0
../MIT_INTERVIEW_DATASET/Audio/PP52.wav,0.005501532,152.34908,3996.024,948.6649,895.02435,0.0013358191,0.027332757,0.005501532,895.02435,0.0039179157,5.036258986826248,5.599999999999994,0.19858823529411762,384.864,0
../MIT_INTERVIEW_DATASET/Audio/P53.wav,0.0062893867,152.35297,3995.6565,851.2773,808.8958,0.0013226351,0.02683381,0.0062893867,808.8958,0.0035845805,5.778461859542941,1.9519999999999982,0.172289156626506,228.79999999999998,1
../MIT_INTERVIEW_DATASET/Audio/PP53.wav,0.008446781,152.3444,3995.7239,894.26654,795.66907,0.00096845836,0.04772238,0.008446781,795.66907,0.005128786,4.574075507728833,2.0799999999999983,0.21788002822865207,308.736,1
../MIT_INTERVIEW_DATASET/Audio/P55.wav,0.004611062,152.3611,3996.0593,823.85474,724.41504,0.0011575741,0.020150835,0.004611062,724.41504,0.0030180952,4.636272719366901,2.5919999999999987,0.2141220657276995,182.432,0
../MIT_INTERVIEW_DATASET/Audio/PP55.wav,0.0047527826,152.34697,3995.9956,916.61005,790.412,0.0011241939,0.025181107,0.0047527826,790.412,0.003212374,4.507042253521127,3.1040000000000134,0.22133055265901985,212.25600000000003,0
../MIT_INTERVIEW_DATASET/Audio/P56.wav,0.004602512,152.35089,3995.7417,842.58545,714.043,0.0011927475,0.035749223,0.004602512,714.043,0.003500278,3.03988603988604,4.640000000000015,0.32714446529080676,348.736,0
../MIT_INTERVIEW_DATASET/Audio/PP56.wav,0.0044012433,152.36507,3996.026,815.2307,736.6859,0.0008609377,0.030005977,0.0044012433,736.6859,0.0030001386,5.11732610296579,2.8160000000000025,0.1953518821603928,238.72,0
../MIT_INTERVIEW_DATASET/Audio/P57.wav,0.008675157,152.35275,3995.9,864.4293,755.0065,0.001288535,0.055071864,0.008675157,755.0065,0.0063327365,3.771604938271605,4.960000000000001,0.263993447993448,322.336,1
../MIT_INTERVIEW_DATASET/Audio/PP57.wav,0.010620492,152.35242,3996.0645,861.6125,756.96045,0.001265895,0.051683437,0.010620492,756.96045,0.0073943627,6.449017218211932,1.6000000000000014,0.15460848484848483,255.10399999999998,1
../MIT_INTERVIEW_DATASET/Audio/P58.wav,0.003510331,152.35219,3996.011,900.513,796.4201,0.00096323655,0.04856934,0.003510331,796.4201,0.0024313652,2.6652548508543297,6.624000000000002,0.36723809523809525,215.936,0
../MIT_INTERVIEW_DATASET/Audio/PP58.wav,0.0051892134,152.35107,3996.0195,944.681,813.5255,0.0011139478,0.03719124,0.0051892134,813.5255,0.0038662686,2.950214561058986,5.887999999999998,0.33535802469135806,217.312,0
../MIT_INTERVIEW_DATASET/Audio/P59.wav,0.008618774,152.37315,3995.917,972.5815,845.3727,0.0012565645,0.06729011,0.008618774,845.3727,0.008190643,4.178559072824771,2.8160000000000025,0.23854922279792745,184.16,0
../MIT_INTERVIEW_DATASET/Audio/PP59.wav,0.013485232,152.37032,3995.981,1119.9567,943.197,0.00083727925,0.2348618,0.013485232,943.197,0.0126396585,4.329501915708812,2.368000000000002,0.23077413640389724,260.544,0
../MIT_INTERVIEW_DATASET/Audio/P60.wav,0.00817569,152.35446,3996.022,998.12634,855.20605,0.0008384577,0.065413214,0.00817569,855.20605,0.0070467917,4.809479099426873,2.431999999999988,0.20638860630722278,405.76,0
../MIT_INTERVIEW_DATASET/Audio/PP60.wav,0.009134363,152.36642,3996.0037,1022.792,881.54443,0.001146966,0.1257726,0.009134363,881.54443,0.008340088,4.066427799579139,2.5919999999999845,0.24542040816326532,420.896,0
../MIT_INTERVIEW_DATASET/Audio/P61.wav,0.0032221803,152.37752,3991.8518,784.50366,705.0195,0.0009674593,0.01759504,0.0032221803,705.0195,0.0022153081,3.477272727272727,4.032,0.28786026200873366,131.84,0
../MIT_INTERVIEW_DATASET/Audio/PP61.wav,0.004154522,152.35068,3995.894,904.2226,848.8443,0.0010971854,0.045462742,0.004154522,848.8443,0.0034736313,1.0544395164796938,8.96,0.9306528497409325,179.61599999999999,0
../MIT_INTERVIEW_DATASET/Audio/P62.wav,0.007971567,152.35791,3996.0066,1004.1498,870.6022,0.0011264584,0.0631238,0.007971567,870.6022,0.006405341,2.507157464212679,4.0,0.3975314285714286,486.976,0
../MIT_INTERVIEW_DATASET/Audio/PP62.wav,0.008934581,152.34555,3996.0652,982.8992,821.50073,0.00087673945,0.06163703,0.008934581,821.50073,0.0072296546,2.601990049751244,7.967999999999996,0.38354066985645935,400.8,0
../MIT_INTERVIEW_DATASET/Audio/P63.wav,0.005081452,152.34644,3995.9536,935.84186,825.3278,0.001240865,0.051006395,0.005081452,825.3278,0.004121453,4.514722238482702,2.5600000000000023,0.2215091891891892,409.792,1
../MIT_INTERVIEW_DATASET/Audio/PP63.wav,0.004768923,152.34564,3995.876,866.96063,790.82404,0.0013999948,0.041880436,0.004768923,790.82404,0.0032230108,4.3207093477607454,2.719999999999999,0.231475234270415,345.824,1
../MIT_INTERVIEW_DATASET/Audio/P64.wav,0.008569757,152.34508,3996.0828,1097.855,956.81085,0.0012328204,0.06983588,0.008569757,956.81085,0.0067023234,5.61164445149688,2.848000000000013,0.17820624631703005,604.832,0
../MIT_INTERVIEW_DATASET/Audio/PP64.wav,0.013808268,152.35097,3996.0771,1041.3717,950.6,0.001006882,0.11022614,0.013808268,950.6,0.0110217845,5.796420581655481,1.759999999999991,0.17247876447876448,446.71999999999997,0
../MIT_INTERVIEW_DATASET/Audio/P65.wav,0.009533158,152.34856,3996.092,906.97217,822.78827,0.0008823688,0.059029385,0.009533158,822.78827,0.0066936077,4.941926138553336,1.8880000000000337,0.2023833221250841,601.888,1
../MIT_INTERVIEW_DATASET/Audio/PP65.wav,0.010017215,152.3464,3996.0776,873.92523,819.5593,0.001239464,0.06834656,0.010017215,819.5593,0.006919145,5.560042691897193,2.4960000000000377,0.17977427027027026,831.456,1
../MIT_INTERVIEW_DATASET/Audio/P66.wav,0.009807232,152.34505,3996.0833,1073.1506,982.9864,0.0013288578,0.08969054,0.009807232,982.9864,0.007516012,5.553975068535665,3.2959999999999923,0.18002484472049687,463.74399999999997,1
../MIT_INTERVIEW_DATASET/Audio/PP66.wav,0.01313019,152.34428,3996.0537,983.2611,962.1783,0.0015287752,0.08448055,0.01313019,962.1783,0.00869667,6.217592592592593,2.3039999999999736,0.1608223463687151,431.808,1
../MIT_INTERVIEW_DATASET/Audio/P67.wav,0.012068166,152.34404,3996.057,933.4026,820.5706,0.0009785983,0.20890981,0.012068166,820.5706,0.011892167,2.7655904301196235,3.9360000000000355,0.36156924816280384,639.616,1
../MIT_INTERVIEW_DATASET/Audio/PP67.wav,0.010718396,152.34657,3996.0725,978.0734,855.02423,0.0,0.21183515,0.010718396,855.02423,0.011767445,3.733038304856247,13.631999999999948,0.26606282722513086,813.088,1
../MIT_INTERVIEW_DATASET/Audio/P69.wav,0.005937805,152.3506,3996.0283,976.8397,847.3633,0.0011413766,0.06276771,0.005937805,847.3633,0.0049769245,4.8791052001324875,3.872000000000014,0.20489614630960154,313.69599999999997,0
../MIT_INTERVIEW_DATASET/Audio/PP69.wav,0.006030642,152.34587,3996.083,932.4504,811.5012,0.0014097884,0.033169527,0.006030642,811.5012,0.004025692,4.50948773719343,3.0079999999999814,0.22175866851595008,319.776,0
../MIT_INTERVIEW_DATASET/Audio/P70.wav,0.0069755786,152.35495,3995.3909,991.2496,851.8571,0.0012034473,0.034886338,0.0069755786,851.8571,0.005053139,3.5947712418300655,4.543999999999997,0.2770418943533698,152.096,0
../MIT_INTERVIEW_DATASET/Audio/PP70.wav,0.009309958,152.34808,3995.9495,1102.8756,857.5788,0.0,0.08255444,0.009309958,857.5788,0.008216577,3.206100693812327,5.567999999999998,0.31136227308603,394.496,0
../MIT_INTERVIEW_DATASET/Audio/P71.wav,0.0052943365,152.34508,3995.1428,955.7247,807.54736,0.00078616134,0.066424325,0.0052943365,807.54736,0.004069714,4.655987199523703,3.2319999999999993,0.21440000000000003,214.40000000000003,0
../MIT_INTERVIEW_DATASET/Audio/PP71.wav,0.0068300487,152.3474,3995.9143,1065.5303,864.7234,0.0,0.1654072,0.0068300487,864.7234,0.008170192,2.536764705882353,4.48,0.393531914893617,406.912,0
../MIT_INTERVIEW_DATASET/Audio/P72.wav,0.0075336853,152.354,3994.914,915.186,767.1457,0.001064563,0.059124954,0.0075336853,767.1457,0.006226295,3.716320842366058,3.2639999999999993,0.2676313043478261,153.888,0
../MIT_INTERVIEW_DATASET/Audio/PP72.wav,0.0071649724,152.3739,3995.5994,1031.9734,827.07465,0.0,0.08120085,0.0071649724,827.07465,0.0065968228,3.0120136643969095,4.704000000000001,0.33161142857142856,348.192,0
../MIT_INTERVIEW_DATASET/Audio/P73.wav,0.0066337837,152.3444,3993.8193,995.5461,814.4118,0.0009604394,0.03338028,0.0066337837,814.4118,0.004521259,4.745462092909166,2.783999999999992,0.20986268656716422,210.91200000000003,1
../MIT_INTERVIEW_DATASET/Audio/PP73.wav,0.006218394,152.3485,3995.8594,1036.8644,814.69934,0.0,0.06916386,0.006218394,814.69934,0.0055429353,3.213054556354916,4.543999999999997,0.31047702407002187,425.664,1
../MIT_INTERVIEW_DATASET/Audio/P74.wav,0.0058266288,152.36804,3995.749,957.2765,805.3915,0.0008946329,0.023285378,0.0058266288,805.3915,0.0039068614,5.491228070175438,1.7920000000000016,0.18067377398720685,169.47200000000004,1
../MIT_INTERVIEW_DATASET/Audio/PP74.wav,0.0064068036,152.36006,3995.873,1026.6232,839.4396,0.0,0.10621626,0.0064068036,839.4396,0.007306943,2.643620930839083,7.328000000000003,0.37670931537598207,335.648,1
../MIT_INTERVIEW_DATASET/Audio/P76.wav,0.006100561,152.3461,3995.1614,966.15076,851.97406,0.00092963123,0.03214281,0.006100561,851.97406,0.004016478,5.074074074074074,1.6320000000000014,0.19655890410958907,215.23200000000003,1
